FieldID	name	fieldType	IndexType	unitSet	unitModel	unitMetric	unitEnglish	SLower	SUpper	HLower	HUpper	Source	Type	ReadOnly	HasHelp	Access	Transfer	D1 type	D1 set	D1 model	D1 metric	D1 English	D1 BSL	D1 BSU	D1 BHL	D1 BHU	D1 source	D2 type	D2 set	D2 model	D2 metric	D2 English	D2 BSL	D2 BSU	D2 BHL	D2 BHU	D2 source	D3 type	D3 set	D3 model	D3 metric	D3 English	D3 BSL	D3 BSU	D3 BHL	D3 BHU	D3 source
kPlantIsSupported	Plant is supported	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	2 State variable	FALSE	FALSE	development.isSupported	1 MFD	0 Undefined										
kPlantIsTree	Plant is a tree	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	4 Output variable	FALSE	FALSE	params.isTree	1 MFD	0 Undefined										
kPlantLeafAreaIndex	Leaf area index (LAI) today	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	5	0	1000000	2 KfSoft	4 Output variable	TRUE	FALSE	development.leafAreaIndex	1 MFD	0 Undefined										
kPlantLeafAreaIndexAtStartOfDecline	Leaf area index at start of LAI decline	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	10	-1000000	1000000	0 No source	4 Output variable	TRUE	FALSE	development.leafAreaIndexAtStartOfDecline	1 MFD	0 Undefined										
kPlantLeafAreaIndexDeclineRateFactor	Rate of LAI decline	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	10	0	10	1 Epic	1 Parameter	FALSE	FALSE	params.leafAreaIndexDeclineRateFactor	1 MFD	0 Undefined										
kPlantLeafLossIndex_frn	Leaf loss index for leaves removed	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	2 State variable	TRUE	FALSE	constraints.leafLossIndex_frn	1 MFD	0 Undefined										
kPlantLeafResistIfVPDBelowThreshold_mPsec	Leaf stomatal conductance maximum	1 Single	1 None	13 kVelocity	1 m/sec	1 m/sec	3 mi/hr	0	5	0	5	1 Epic	1 Parameter	FALSE	FALSE	params.leafResistIfVPDBelowThreshold_mPsec	1 MFD	0 Undefined										
kPlantLifeCycleType	Life cycle type	11 List of choices	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	params.lifeCycleType	1 MFD	0 Undefined										
kPlantLifeHistoryStage	Plant life history stage	11 List of choices	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	4 Output variable	FALSE	FALSE	development.lifeHistoryStage	1 MFD	0 Undefined										
kPlantMaturityDaysBeforeFirstFallFrost_days	Maturity date as days before first fall frost (can be negative)	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	0	365	0	365	3 Unit set	1 Parameter	FALSE	FALSE	params.maturityDaysBeforeFirstFallFrost_days	1 MFD	0 Undefined										
kPlantMaxAnnualNFert_kgPha	Maximum annual N fertilizer allowed for plant	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1000	0	10000	3 Unit set	1 Parameter	FALSE	FALSE	params.maxAnnualNFert_kgPha	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	10000	0	10000	3 Unit set	0 Undefined
kPlantMaxDiameterSupported_m	Diameter maximum when supported	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0	10	0	100	2 KfSoft	1 Parameter	FALSE	FALSE	params.maxDiameterSupported_m	1 MFD	0 Undefined										
kPlantMaxDiameterUnsupported_m	Diameter maximum when unsupported	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0	10	0	100	2 KfSoft	1 Parameter	FALSE	FALSE	params.maxDiameterUnsupported_m	1 MFD	0 Undefined										
kPlantMaxHeightSupported_m	Height maximum when supported	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0.1	3	0.1	3	1 Epic	1 Parameter	FALSE	FALSE	params.maxHeightSupported_m	1 MFD	0 Undefined										
kPlantMaxHeightUnsupported_m	Height maximum when unsupported	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0.1	3	0.1	3	1 Epic	1 Parameter	FALSE	FALSE	params.maxHeightUnsupported_m	1 MFD	0 Undefined										
kPlantMaxLeafAreaIndex	Leaf area index (LAI) maximum	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0.5	10	0.5	10	1 Epic	1 Parameter	FALSE	FALSE	params.maxLeafAreaIndex	1 MFD	0 Undefined										
kPlantMaxPossibleHeatUnitsBeforeGerminationInAnyClimate_degC	Maximum heat units required for germination if climate is hot	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	0	100	0	3000	2 KfSoft	1 Parameter	FALSE	FALSE	params.MaxPossibleHeatUnitsBeforeGerminationInAnyClimate_degC	1 MFD	0 Undefined										
kPlantMaxPossibleHeatUnitsBeforeMaturityInAnyClimate_degC	Maximum heat units at maturity if climate is hot	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	0	3000	0	3000	2 KfSoft	1 Parameter	FALSE	FALSE	params.MaxPossibleHeatUnitsBeforeMaturityInAnyClimate_degC	1 MFD	0 Undefined										
kPlantMaxRootDepth_m	Root depth maximum	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0.5	3	0.5	3	1 Epic	1 Parameter	FALSE	FALSE	params.maxRootDepth_m	1 MFD	0 Undefined										
kPlantMaxRootSystemDiameter_m	Root system diameter maximum	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0	10	0	100	2 KfSoft	1 Parameter	FALSE	FALSE	params.maxRootSystemDiameter_m	1 MFD	0 Undefined										
kPlantMaxTempForFloralInduction_degC	Floral induction maximum temperature	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	0	30	0	30	2 KfSoft	1 Parameter	FALSE	FALSE	params.maxTempForFloralInduction_degC	1 MFD	0 Undefined										
kPlantMaxTempForVernalization_degC	Vernalization maximum temperature	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-10	30	-10	30	2 KfSoft	1 Parameter	FALSE	FALSE	params.maxTempForVernalization_degC	1 MFD	0 Undefined										
kPlantMinCropManagementFactor	Crop management factor for water erosion	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0.001	0.5	0.001	0.5	1 Epic	1 Parameter	FALSE	FALSE	params.minCropManagementFactor	1 MFD	0 Undefined										
kPlantMinHeatUnitsBeforeGermination_degC	Heat units required for germination	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	300	0	3000	2 KfSoft	1 Parameter	TRUE	FALSE	params.minHeatUnitsBeforeGermination_degC	1 MFD	0 Undefined										
kPlantMinPossibleHeatUnitsBeforeGerminationInAnyClimate_degC	Minimum heat units required for germination if climate is cold	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	0	100	0	3000	2 KfSoft	1 Parameter	FALSE	FALSE	params.MinPossibleHeatUnitsBeforeGerminationInAnyClimate_degC	1 MFD	0 Undefined										
kPlantMinPossibleHeatUnitsBeforeMaturityInAnyClimate_degC	Minimum heat units at maturity if climate is cold	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	0	3000	0	3000	2 KfSoft	1 Parameter	FALSE	FALSE	params.MinPossibleHeatUnitsBeforeMaturityInAnyClimate_degC	1 MFD	0 Undefined										
kPlantMinSoilWaterInPlowDepthForGermination_mm	Minimum soil water in plow depth (0.2 m) for germination	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	100	0	100000	2 KfSoft	1 Parameter	FALSE	FALSE	params.minSoilWaterInPlowDepthForGermination_mm	1 MFD	0 Undefined										
kPlantMinTempForFloralInduction_degC	Floral induction minimum temperature	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	0	30	0	30	2 KfSoft	1 Parameter	FALSE	FALSE	params.minTempForFloralInduction_degC	1 MFD	0 Undefined										
kPlantMinTempForVernalization_degC	Vernalization minimum temperature	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-10	30	-10	30	2 KfSoft	1 Parameter	FALSE	FALSE	params.minTempForVernalization_degC	1 MFD	0 Undefined										
kPlantMobilizationOutOfRoots_tPha	Root biomass remobilized to other plant parts today	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	biomass.mobilizationOutOfRoots_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined
kPlantMobilizationOutOfShoots_tPha	Shoot biomass remobilized to other plant parts today	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	biomass.mobilizationOutOfShoots_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined
kPlantMobilizationOutOfStorage_tPha	Storage organ biomass remobilized to other plant parts today	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	biomass.mobilizationOutOfStorage_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined
kPlantNDemandByLayer_kgPha	N demand today	1 Single	2 Layer	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	nutrients.nDemandByLayer_kgPha[index]	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000	3 Unit set	0 Undefined
kPlantNDemandForOptimalGrowth_kgPha	N demand for optimal growth today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	nutrients.nDemandForOptimalGrowth_kgPha	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000	3 Unit set	0 Undefined
kPlantNFixation_kgPha	N fixation today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	nutrients.nFixation_kgPha	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000000	3 Unit set	0 Undefined
kPlantNFixationParam_frn	N fixation parameter	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	params.nFixationParam_frn	1 MFD	0 Undefined										
kPlantNFractionAtEmergence_frn	"N optimal fraction in plant at emergence, by weight"	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0.04	0.06	0.04	0.06	1 Epic	1 Parameter	FALSE	FALSE	params.nFractionAtEmergence_frn	1 MFD	0 Undefined										
kPlantNFractionAtHalfMaturity_frn	"N optimal fraction in plant at half-maturity, by weight"	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0.015	0.03	0.015	0.03	1 Epic	1 Parameter	FALSE	FALSE	params.nFractionAtHalfMaturity_frn	1 MFD	0 Undefined										
kPlantNFractionAtMaturity_frn	"N optimal fraction in plant at maturity, by weight"	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0.01	0.27	0.01	0.27	1 Epic	1 Parameter	FALSE	FALSE	params.nFractionAtMaturity_frn	1 MFD	0 Undefined										
kPlantNInLiveBiomass_kgPha	N in live plant biomass	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	100	0	1000000	3 Unit set	2 State variable	FALSE	FALSE	nutrients.nInLiveBiomass_kgPha	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000000	3 Unit set	0 Undefined
kPlantNInStandingDead_kgPha	N in standing dead biomass	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	2 State variable	FALSE	FALSE	nutrients.nInStandingDead_kgPha	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000000	3 Unit set	0 Undefined
kPlantNonFixationNUptakeOverDemand_frn	Ratio of N uptake over demand today	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	4 Output variable	TRUE	FALSE	nutrients.nonFixationNUptakeOverDemand_frn	1 MFD	0 Undefined										
kPlantNStressFactor_frn	N growth constraint today	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	4 Output variable	TRUE	FALSE	constraints.nStressFactor_frn	1 MFD	0 Undefined										
kPlantNSupplyByLayer_kgPha	N supply today	1 Single	2 Layer	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	nutrients.nSupplyByLayer_kgPha[index]	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000000	3 Unit set	0 Undefined
kPlantNumLayersWithRootsInThem	Number of soil layers roots enter	2 Integer	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	10	0	10	3 Unit set	4 Output variable	TRUE	FALSE	biomass.numLayersWithRootsInThem	1 MFD	0 Undefined										
kPlantNUptakeByLayer_kgPha	N uptake today	1 Single	2 Layer	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	nutrients.nUptakeByLayer_kgPha[index]	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000000	3 Unit set	0 Undefined
kPlantOptimalNConc_kgPkg	N optimal concentration today	1 Single	1 None	20 kNonChangingUnitKilogramPKilogram	1 kg/kg	1 kg/kg	1 kg/kg	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	nutrients.optimalNConc_kgPkg	1 MFD	0 Undefined										
kPlantOptimalPConc_kgPkg	P optimal concentration today	1 Single	1 None	20 kNonChangingUnitKilogramPKilogram	1 kg/kg	1 kg/kg	1 kg/kg	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	nutrients.optimalPConc_kgPkg	1 MFD	0 Undefined										
kPlantOptimalTemp_degC	Growth optimal temperature	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	10	30	10	30	1 Epic	1 Parameter	FALSE	FALSE	params.optimalTemp_degC	1 MFD	0 Undefined										
kPlantOptTempForFloralInduction_degC	Floral induction optimal temperature	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	0	30	0	30	2 KfSoft	1 Parameter	FALSE	FALSE	params.optTempForFloralInduction_degC	1 MFD	0 Undefined										
kPlantOptTempForVernalization_degC	Vernalization optimal temperature	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-10	30	-10	30	2 KfSoft	1 Parameter	FALSE	FALSE	params.optTempForVernalization_degC	1 MFD	0 Undefined										
kPlantPDemandByLayer_kgPha	P demand today	1 Single	2 Layer	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	nutrients.pDemandByLayer_kgPha[index]	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000	3 Unit set	0 Undefined
kPlantPDemandForOptimalGrowth_kgPha	P demand for optimal growth today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	nutrients.pDemandForOptimalGrowth_kgPha	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000	3 Unit set	0 Undefined
kPlantPFractionAtEmergence_frn	"P optimal fraction in plant at emergence, by weight"	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0.006	0.009	0.006	0.009	1 Epic	1 Parameter	FALSE	FALSE	params.pFractionAtEmergence_frn	1 MFD	0 Undefined										
kPlantPFractionAtHalfMaturity_frn	"P optimal fraction in plant at half-maturity, by weight"	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0.002	0.005	0.002	0.005	1 Epic	1 Parameter	FALSE	FALSE	params.pFractionAtHalfMaturity_frn	1 MFD	0 Undefined										
kPlantPFractionAtMaturity_frn	"P optimal fraction in plant at maturity, by weight"	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0.0015	0.0035	0.0015	0.0035	1 Epic	1 Parameter	FALSE	FALSE	params.pFractionAtMaturity_frn	1 MFD	0 Undefined										
kPlantPhotoActiveRadiation_MJPm2	Photosynthetically active radiation intercepted today	1 Single	1 None	10 kRadiation	1 MJ/m2	1 MJ/m2	7 cal/ft2	0	50	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	biomass.photoActiveRadiation_MJPm2	1 MFD	0 Undefined										
kPlantPhotothermalUnitsRequiredForFloralInduction	Floral induction photothermal units required	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	50	0	50	2 KfSoft	1 Parameter	FALSE	FALSE	params.photothermalUnitsRequiredForFloralInduction	1 MFD	0 Undefined										
kPlantPInLiveBiomass_kgPha	P in live plant biomass	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	100	0	1000000	3 Unit set	2 State variable	FALSE	FALSE	nutrients.pInLiveBiomass_kgPha	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000000	3 Unit set	0 Undefined
kPlantPInStandingDead_kgPha	P in standing dead biomass	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	2 State variable	FALSE	FALSE	nutrients.pInStandingDead_kgPha	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000000	3 Unit set	0 Undefined
kPlantDaysToGrowOptimallyAfterPlanting_days	Days from planting date to grow plant optimally (as if in a greenhouse)	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	0	365	0	365	3 Unit set	1 Parameter	FALSE	FALSE	params.daysToGrowOptimallyAfterPlanting_days	1 MFD	0 Undefined										
kPlantPlantingDaysAfterLastSpringFrost_days	Planting date as days after first spring frost (can be negative)	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	0	365	0	365	3 Unit set	1 Parameter	FALSE	FALSE	params.plantingDaysAfterLastSpringFrost_days	1 MFD	0 Undefined										
kPlantPlantingDaysFromGerminatedSeedToSeasonMaturity_days	Days from emergence to season maturity	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	0	365	0	365	3 Unit set	1 Parameter	FALSE	FALSE	params.plantingDaysFromGerminatedSeedToSeasonMaturity_days	1 MFD	0 Undefined										
kPlantPlantingDaysFromSeedToGerminatedSeed_days	Days from planting to germination	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	0	365	0	365	3 Unit set	1 Parameter	FALSE	FALSE	params.plantingDaysFromSeedToGerminatedSeed_days	1 MFD	0 Undefined										
kPlantPlantingDepth_mm	Planting depth	1 Single	1 None	2 kLength	2 mm	3 cm	6 in	0	100	0	100	2 KfSoft	1 Parameter	FALSE	FALSE	params.plantingDepth_mm	1 MFD	0 Undefined										
kPlantPlantingSpringFallOrBoth	"Calculate growing season from spring planting, fall harvest or either"	11 List of choices	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	params.plantingSpringFallOrBoth	1 MFD	0 Undefined										
kPlantPlantNAndPStressCoeffs	S Curve - effect of actual/potential N or P ratio on N or P stress 	1 Single	4 S curve	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	params.plantNAndPStressCoeffs	3 S curve	0 Undefined										
kPlantPotentialIncrease_tPha	Potential increase in biomass today	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	biomass.potentialIncrease_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined
kPlantPotHeatUnitsReqForMaturation	Potential heat units at maturity	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	3000	0	3000	1 Epic	1 Parameter	TRUE	FALSE	params.potHeatUnitsReqForMaturation	1 MFD	0 Undefined										
kPlantPotPlantEvap_mm	Potential transpiration today	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	100	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	water.potPlantEvap_mm	1 MFD	0 Undefined										
kPlantProbOfGerminationAfterFirstYear_frn	Probability of seed survival after first winter	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	params.probOfGerminationAfterFirstYear_frn	1 MFD	0 Undefined										
kPlantPStressFactor_frn	P growth constraint today	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	4 Output variable	TRUE	FALSE	constraints.pStressFactor_frn	1 MFD	0 Undefined										
kPlantPSupplyByLayer_kgPha	P supply today	1 Single	2 Layer	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	nutrients.pSupplyByLayer_kgPha[index]	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000000	3 Unit set	0 Undefined
kPlantPUptakeByLayer_kgPha	P uptake today	1 Single	2 Layer	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	nutrients.pUptakeByLayer_kgPha[index]	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000000	3 Unit set	0 Undefined
kPlantPUptakeCoeffs	S Curve - effect of labile P concentration on phosphorus uptake	1 Single	4 S curve	25 kNonChangingUnitPartsPMillion	1 ppm	1 ppm	1 ppm	0	40	0	40	1 Epic	1 Parameter	FALSE	FALSE	params.pUptakeCoeffs	3 S curve	0 Undefined										
kPlantPUptakeOverDemand	Ratio of P uptake over demand today	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	3	-1000000	1000000	2 KfSoft	4 Output variable	TRUE	FALSE	nutrients.pUptakeOverDemand	1 MFD	0 Undefined										
kPlantReductionFromDryness_tPha	Biomass lost from water stress today	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	biomass.reductionFromDryness_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined
kPlantReductionFromFallingLeaves_tPha	Biomass lost from falling leaves (if tree) today	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	biomass.reductionFromFallingLeaves_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined
kPlantReductionFromFrostAndDaylength_tPha	Biomass lost from frost and day length today	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	biomass.reductionFromFrostAndDaylength_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined
kPlantReductionFromReproductiveDecay_tPha	Biomass lost from fruit decay today	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	biomass.reductionFromReproductiveDecay_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined
kPlantReductionInStandingDeadFromTransferToResidue_tPha	Standing dead biomass transferred to mulch residue today	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	biomass.reductionInStandingDeadFromTransferToResidue_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined
kPlantReproductiveAllocation_tPha	Allocation to flowers and fruits today	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	biomass.reproductiveAllocation_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined
kPlantReproductiveBiomassDecayAtPlantMaturity	"Fruit biomass daily decay fraction at plant maturity, by weight"	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	params.reproductiveBiomassDecayAtPlantMaturity	1 MFD	0 Undefined										
kPlantRootAllocationByLayer_tPha	Allocation to roots today	1 Single	2 Layer	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	biomass.rootAllocationByLayer_tPha[index]	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined
kPlantRootAlStressFactorByLayer_frn	Aluminum toxicity constraint on root growth today	1 Single	2 Layer	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	4 Output variable	TRUE	FALSE	constraints.rootAlStressFactorByLayer_frn[index]	1 MFD	0 Undefined										
kPlantRootDepth_m	Root depth	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0	10	0	1000000	3 Unit set	2 State variable	TRUE	FALSE	biomass.rootDepth_m	1 MFD	0 Undefined										
kPlantRootGrowthConstraintByLayer_frn	Combined constraint on root growth today	1 Single	2 Layer	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	4 Output variable	TRUE	FALSE	constraints.rootGrowthConstraintByLayer_frn[index]	1 MFD	0 Undefined										
kPlantRootGrowthRestrictionByAerationStress	S Curve - effect of aeration stress on root growth restriction	1 Single	4 S curve	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	params.rootGrowthRestrictionByAerationStress	3 S curve	0 Undefined										
kPlantRootGrowthRestrictionByRockCoeffs	S Curve - effect of rock content on root growth restriction	1 Single	4 S curve	27 kNonChangingUnitPercent	1 percent	1 percent	1 percent	0	100	0	100	3 Unit set	1 Parameter	FALSE	FALSE	params.rootGrowthRestrictionByRockCoeffs	3 S curve	0 Undefined										
